[authlib-injector] [INFO] Logging file: F:\ModTest\versions\1.16.5-Forge\authlib-injector.log
[authlib-injector] [INFO] Version: 1.2.7
[authlib-injector] [INFO] Authentication server: http://localhost:50015
[authlib-injector] [WARNING] You are using HTTP protocol, which is INSECURE! Please switch to HTTPS if possible.
2026-08-30 07:26:31,744 main ERROR Error processing element Queue ([Appenders: null]): CLASS_NOT_FOUND
2026-08-30 07:26:32,181 main ERROR Unable to locate appender "ServerGuiConsole" for logger config "root"
[07:26:32] [main/INFO]: ModLauncher running: args [--username, 165, --version, 1.16.5-Forge, --gameDir, F:\ModTest\versions\1.16.5-Forge, --assetsDir, F:\ModTest\assets, --assetIndex, 1.16, --uuid, 9ec8cd4d374a31d2acee87a84f0d903d, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, HMCL 3.16.0.348, --width, 1280, --height, 768, --launchTarget, fmlclient, --fml.forgeVersion, 36.2.42, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20210115.111550]
[07:26:33] [main/INFO]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 17.0.11 by Oracle Corporation
[07:26:34] [main/INFO]: Added Lets Encrypt root certificates as additional trust
[07:29:34] [Render thread/INFO]: Wrote 9239 byte class file net.minecraft.loot.LootPool to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.loot.LootPool.class
[07:29:34] [Render thread/INFO]: Wrote 1981 byte class file net.minecraftforge.event.CommandEvent to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.CommandEvent.class
[07:29:34] [Render thread/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[07:29:34] [Render thread/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[07:29:34] [Render thread/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[07:29:34] [Render thread/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[07:29:34] [Render thread/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[07:29:34] [Render thread/INFO]: Reloading ResourceManager: Default, forge-1.16.5-36.2.42-universal.jar, aevmod-1.0.2.jar
[07:29:35] [Render thread/INFO]: Wrote 3454 byte class file net.minecraft.item.crafting.Ingredient$TagList to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.item.crafting.Ingredient$TagList.class
[07:29:35] [Render thread/INFO]: Loaded 7 recipes
[07:29:36] [Render thread/INFO]: Wrote 9841 byte class file net.minecraft.advancements.CriteriaTriggers to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.advancements.CriteriaTriggers.class
[07:29:36] [Render thread/INFO]: Loaded 927 advancements
[07:29:36] [Render thread/INFO]: Wrote 1905 byte class file net.minecraft.client.Minecraft$PackManager to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.Minecraft$PackManager.class
[07:29:36] [Render thread/INFO]: Wrote 12393 byte class file net.minecraft.client.renderer.tileentity.TileEntityRendererDispatcher to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.tileentity.TileEntityRendererDispatcher.class
[07:29:36] [Render thread/INFO]: Wrote 8081 byte class file net.minecraft.client.renderer.tileentity.SignTileEntityRenderer to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.tileentity.SignTileEntityRenderer.class
[07:29:36] [Render thread/INFO]: Wrote 5612 byte class file net.minecraft.client.renderer.tileentity.PistonTileEntityRenderer to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.tileentity.PistonTileEntityRenderer.class
[07:29:36] [Render thread/INFO]: Wrote 9352 byte class file net.minecraft.client.renderer.tileentity.ChestTileEntityRenderer to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.tileentity.ChestTileEntityRenderer.class
[07:29:36] [Render thread/INFO]: Wrote 2131 byte class file net.minecraft.client.renderer.tileentity.SignTileEntityRenderer$SignModel to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.tileentity.SignTileEntityRenderer$SignModel.class
[07:29:37] [Render thread/INFO]: Environment: authHost='http://localhost:50015/authserver', accountsHost='http://127.0.0.1:50042/https/api.mojang.com', sessionHost='http://127.0.0.1:50042/https/sessionserver.mojang.com', servicesHost='http://127.0.0.1:50042/https/api.minecraftservices.com', name='PROD'
[07:29:37] [Render thread/INFO]: Wrote 14139 byte class file net.minecraft.server.integrated.IntegratedServer to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.server.integrated.IntegratedServer.class
[07:29:37] [Render thread/INFO]: Wrote 1600 byte class file net.minecraftforge.event.OnDatapackSyncEvent to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.OnDatapackSyncEvent.class
[07:29:37] [Server thread/INFO]: Starting integrated minecraft server version 1.16.5
[07:29:37] [Server thread/INFO]: Generating keypair
[07:29:37] [Server thread/WARN]: Configuration file F:\ModTest\versions\1.16.5-Forge\saves\新的世界\serverconfig\forge-server.toml is not correct. Correcting
[07:29:37] [Server thread/WARN]: Incorrect key server was corrected from null to its default, SimpleCommentedConfig:{}. 
[07:29:37] [Server thread/WARN]: Incorrect key server.removeErroringEntities was corrected from null to its default, false. 
[07:29:37] [Server thread/WARN]: Incorrect key server.removeErroringTileEntities was corrected from null to its default, false. 
[07:29:37] [Server thread/WARN]: Incorrect key server.fullBoundingBoxLadders was corrected from null to its default, false. 
[07:29:37] [Server thread/WARN]: Incorrect key server.zombieBaseSummonChance was corrected from null to its default, 0.1. 
[07:29:37] [Server thread/WARN]: Incorrect key server.zombieBabyChance was corrected from null to its default, 0.05. 
[07:29:37] [Server thread/WARN]: Incorrect key server.logCascadingWorldGeneration was corrected from null to its default, true. 
[07:29:37] [Server thread/WARN]: Incorrect key server.fixVanillaCascading was corrected from null to its default, false. 
[07:29:37] [Server thread/WARN]: Incorrect key server.dimensionUnloadQueueDelay was corrected from null to its default, 0. 
[07:29:37] [Server thread/WARN]: Incorrect key server.treatEmptyTagsAsAir was corrected from null to its default, false. 
[07:29:37] [Server thread/WARN]: Incorrect key server.fixAdvancementLoading was corrected from null to its default, true. 
[07:29:37] [Server thread/INFO]: Wrote 2039 byte class file net.minecraftforge.event.village.VillageSiegeEvent to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.village.VillageSiegeEvent.class
[07:29:37] [Server thread/INFO]: Wrote 1772 byte class file net.minecraftforge.event.world.ChunkDataEvent to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.world.ChunkDataEvent.class
[07:29:37] [Server thread/INFO]: Wrote 1242 byte class file net.minecraftforge.event.world.ChunkDataEvent$Save to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.world.ChunkDataEvent$Save.class
[07:29:37] [Server thread/INFO]: Wrote 1065 byte class file net.minecraftforge.event.world.ChunkEvent$Load to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.world.ChunkEvent$Load.class
[07:29:37] [Server thread/INFO]: Wrote 12134 byte class file net.minecraft.world.Teleporter to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.world.Teleporter.class
[07:29:37] [Worker-Main-8/INFO]: Wrote 2036 byte class file net.minecraftforge.event.entity.EntityEvent$EnteringChunk to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.entity.EntityEvent$EnteringChunk.class
[07:29:38] [Server thread/INFO]: Wrote 5489 byte class file net.minecraftforge.event.world.StructureSpawnListGatherEvent to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.world.StructureSpawnListGatherEvent.class
[07:29:38] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[07:29:38] [Render thread/INFO]: 准备生成区域中：0%
[07:29:39] [Render thread/INFO]: 准备生成区域中：0%
[07:29:39] [Render thread/INFO]: 准备生成区域中：1%
[07:29:39] [Render thread/INFO]: 准备生成区域中：3%
[07:29:41] [Render thread/INFO]: 准备生成区域中：12%
[07:29:41] [Render thread/INFO]: 准备生成区域中：12%
[07:29:41] [Render thread/INFO]: 准备生成区域中：12%
[07:29:41] [Render thread/INFO]: 准备生成区域中：12%
[07:29:42] [Render thread/INFO]: 准备生成区域中：63%
[07:29:43] [Render thread/INFO]: 准备生成区域中：66%
[07:29:43] [Render thread/INFO]: 准备生成区域中：66%
[07:29:43] [Render thread/INFO]: 准备生成区域中：66%
[07:29:43] [Server thread/INFO]: HELLO from server starting
[07:29:43] [Render thread/INFO]: Time elapsed: 5699 ms
[07:29:43] [Server thread/INFO]: Changing view distance to 11, from 10
[07:29:44] [Render thread/INFO]: Wrote 1600 byte class file net.minecraftforge.event.entity.player.PlayerContainerEvent to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.entity.player.PlayerContainerEvent.class
[07:29:44] [Render thread/INFO]: Wrote 1262 byte class file net.minecraftforge.event.entity.player.PlayerContainerEvent$Open to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.entity.player.PlayerContainerEvent$Open.class
[07:29:44] [Render thread/INFO]: Wrote 11421 byte class file net.minecraft.client.network.login.ClientLoginNetHandler to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.network.login.ClientLoginNetHandler.class
[07:29:44] [Netty Server IO #1/INFO]: Wrote 1907 byte class file net.minecraft.client.network.handshake.ClientHandshakeNetHandler to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.network.handshake.ClientHandshakeNetHandler.class
[07:29:44] [Netty Local Client IO #0/INFO]: Wrote 3492 byte class file net.minecraft.network.play.client.CClientSettingsPacket to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.network.play.client.CClientSettingsPacket.class
[07:29:44] [Netty Local Client IO #0/INFO]: Wrote 3598 byte class file net.minecraft.network.status.server.SServerInfoPacket to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.network.status.server.SServerInfoPacket.class
[07:29:44] [Render thread/INFO]: Resource reload finished after 10036 ms
[07:29:44] [Render thread/INFO]: NetworkTagManager took approximately 400 ms (389 ms preparing, 11 ms applying)
[07:29:44] [Render thread/INFO]: LootPredicateManager took approximately 29 ms (2 ms preparing, 27 ms applying)
[07:29:44] [Render thread/INFO]: RecipeManager took approximately 624 ms (595 ms preparing, 29 ms applying)
[07:29:44] [Render thread/INFO]: LootTableManager took approximately 1192 ms (656 ms preparing, 536 ms applying)
[07:29:44] [Render thread/INFO]: FunctionReloader took approximately 8 ms (8 ms preparing, 0 ms applying)
[07:29:44] [Render thread/INFO]: AdvancementManager took approximately 948 ms (658 ms preparing, 290 ms applying)
[07:29:44] [Render thread/INFO]: WrappedStateAwareListener took approximately 1 ms (1 ms preparing, 0 ms applying)
[07:29:44] [Render thread/INFO]: Total blocking time: 893 ms
[07:29:44] [Netty Local Client IO #0/INFO]: Wrote 2016 byte class file net.minecraftforge.fml.network.NetworkEvent$ChannelRegistrationChangeEvent to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.fml.network.NetworkEvent$ChannelRegistrationChangeEvent.class
[07:29:44] [Netty Local Client IO #0/INFO]: Connected to a modded server.
[07:29:44] [Server thread/INFO]: Wrote 1265 byte class file net.minecraftforge.event.entity.player.PlayerContainerEvent$Close to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.entity.player.PlayerContainerEvent$Close.class
[07:29:44] [Netty Local Client IO #0/INFO]: Wrote 127041 byte class file net.minecraft.client.network.play.ClientPlayNetHandler to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.network.play.ClientPlayNetHandler.class
[07:29:45] [Netty Local Client IO #0/INFO]: Wrote 4417 byte class file net.minecraft.client.entity.player.RemoteClientPlayerEntity to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.entity.player.RemoteClientPlayerEntity.class
[07:29:45] [Server thread/INFO]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@340dc7c0
[07:29:45] [Server thread/INFO]: 165[local:E:2682ad43] logged in with entity id 1 at (-68.5, 4.0, 60.5)
[07:29:45] [Server thread/INFO]: 165加入了游戏
[07:29:45] [Render thread/INFO]: Wrote 26231 byte class file net.minecraft.client.multiplayer.PlayerController to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.multiplayer.PlayerController.class
[07:29:45] [Render thread/INFO]: Wrote 4188 byte class file net.minecraft.client.world.ClientWorld$ClientWorldInfo to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.world.ClientWorld$ClientWorldInfo.class
[07:29:45] [Render thread/INFO]: Wrote 10200 byte class file net.minecraft.client.multiplayer.ClientChunkProvider to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.multiplayer.ClientChunkProvider.class
[07:29:45] [Render thread/INFO]: Wrote 4475 byte class file net.minecraft.client.multiplayer.ClientChunkProvider$ChunkArray to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.multiplayer.ClientChunkProvider$ChunkArray.class
[07:29:45] [Render thread/INFO]: Wrote 6182 byte class file net.minecraft.client.world.DimensionRenderInfo to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.world.DimensionRenderInfo.class
[07:29:45] [Render thread/INFO]: Wrote 1229 byte class file net.minecraft.client.world.DimensionRenderInfo$Overworld to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.world.DimensionRenderInfo$Overworld.class
[07:29:45] [Render thread/INFO]: Wrote 1291 byte class file net.minecraft.client.world.DimensionRenderInfo$FogType to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.world.DimensionRenderInfo$FogType.class
[07:29:45] [Render thread/INFO]: Wrote 1051 byte class file net.minecraft.client.world.DimensionRenderInfo$Nether to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.world.DimensionRenderInfo$Nether.class
[07:29:45] [Render thread/INFO]: Wrote 1376 byte class file net.minecraft.client.world.DimensionRenderInfo$End to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.world.DimensionRenderInfo$End.class
[07:29:45] [Render thread/INFO]: Wrote 14279 byte class file net.minecraft.client.renderer.chunk.ChunkRenderDispatcher to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.chunk.ChunkRenderDispatcher.class
[07:29:45] [Render thread/INFO]: Wrote 13935 byte class file net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender.class
[07:29:45] [Render thread/INFO]: Wrote 3583 byte class file net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender$ChunkRenderTask to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender$ChunkRenderTask.class
[07:29:45] [Render thread/INFO]: Wrote 8165 byte class file net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender$SortTransparencyTask to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender$SortTransparencyTask.class
[07:29:45] [Render thread/INFO]: Wrote 16653 byte class file net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender$RebuildTask to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$ChunkRender$RebuildTask.class
[07:29:45] [Render thread/INFO]: Wrote 3810 byte class file net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$CompiledChunk to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.chunk.ChunkRenderDispatcher$CompiledChunk.class
[07:29:45] [Server thread/INFO]: Saving and pausing game...
[07:29:45] [Render thread/INFO]: Wrote 7566 byte class file net.minecraft.client.network.play.NetworkPlayerInfo to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.network.play.NetworkPlayerInfo.class
[07:29:45] [Server thread/INFO]: Saving chunks for level 'ServerLevel[新的世界]'/minecraft:overworld
[07:29:45] [Server thread/INFO]: Wrote 1600 byte class file net.minecraftforge.event.world.ChunkDataEvent$Load to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraftforge.event.world.ChunkDataEvent$Load.class
[07:29:45] [Server thread/INFO]: Saving chunks for level 'ServerLevel[新的世界]'/minecraft:the_nether
[07:29:45] [Server thread/INFO]: Saving chunks for level 'ServerLevel[新的世界]'/minecraft:the_end
[07:29:45] [Render thread/INFO]: Loaded 0 advancements
[07:29:46] [Render thread/INFO]: Wrote 1206 byte class file net.minecraft.client.renderer.FogRenderer$FogType to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.FogRenderer$FogType.class
[07:29:46] [Render thread/INFO]: Wrote 2971 byte class file net.minecraft.client.renderer.WorldRenderer$LocalRenderInformationContainer to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.WorldRenderer$LocalRenderInformationContainer.class
[07:29:46] [Render thread/INFO]: Wrote 9158 byte class file net.minecraft.client.renderer.BlockModelRenderer$AmbientOcclusionFace to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.BlockModelRenderer$AmbientOcclusionFace.class
[07:29:46] [Render thread/INFO]: Wrote 6556 byte class file net.minecraft.client.renderer.BlockModelRenderer$NeighborInfo to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.BlockModelRenderer$NeighborInfo.class
[07:29:46] [Render thread/INFO]: Wrote 2543 byte class file net.minecraft.client.renderer.BlockModelRenderer$Orientation to C:\Users\hdlhdh\AppData\Local\Temp\classDump6380543733692286588\net.minecraft.client.renderer.BlockModelRenderer$Orientation.class
